Samples 10 N 100 alpha 0.5  D_maxstrenghtN 0.01 D_maxstrenght 1 norm NO_NORM 
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 0 ave_stability 0.982995 sigma_ave_stability 0.007417 max_stability_sampled 3.484 sigma_max_stability 0.087031 min_stability_sampled -1.432 sigma_min_stability 0.052475 asymmetry_sampled 1 n_sat_sampled 0.92252 sigma_n_sat 0.001220
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 100 ave_stability 0.955992 sigma_ave_stability 0.007183 max_stability_sampled 3.30176 sigma_max_stability 0.080854 min_stability_sampled -1.30124 sigma_min_stability 0.048229 asymmetry_sampled 1 n_sat_sampled 0.92984 sigma_n_sat 0.001128
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 200 ave_stability 0.929567 sigma_ave_stability 0.006941 max_stability_sampled 3.1441 sigma_max_stability 0.076396 min_stability_sampled -1.18718 sigma_min_stability 0.041356 asymmetry_sampled 1 n_sat_sampled 0.93692 sigma_n_sat 0.000907
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 300 ave_stability 0.903785 sigma_ave_stability 0.006732 max_stability_sampled 3.00766 sigma_max_stability 0.072082 min_stability_sampled -1.09822 sigma_min_stability 0.037352 asymmetry_sampled 1 n_sat_sampled 0.94238 sigma_n_sat 0.000796
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 400 ave_stability 0.878634 sigma_ave_stability 0.006517 max_stability_sampled 2.8751 sigma_max_stability 0.067347 min_stability_sampled -1.01182 sigma_min_stability 0.036801 asymmetry_sampled 1 n_sat_sampled 0.94762 sigma_n_sat 0.000841
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 500 ave_stability 0.853935 sigma_ave_stability 0.006286 max_stability_sampled 2.75826 sigma_max_stability 0.061035 min_stability_sampled -0.9379 sigma_min_stability 0.033904 asymmetry_sampled 1 n_sat_sampled 0.95222 sigma_n_sat 0.000884
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 600 ave_stability 0.829784 sigma_ave_stability 0.006049 max_stability_sampled 2.64082 sigma_max_stability 0.055563 min_stability_sampled -0.86654 sigma_min_stability 0.033470 asymmetry_sampled 1 n_sat_sampled 0.95664 sigma_n_sat 0.000864
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 700 ave_stability 0.806131 sigma_ave_stability 0.005841 max_stability_sampled 2.5229 sigma_max_stability 0.050680 min_stability_sampled -0.7999 sigma_min_stability 0.036016 asymmetry_sampled 1 n_sat_sampled 0.96068 sigma_n_sat 0.000876
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 800 ave_stability 0.782916 sigma_ave_stability 0.005666 max_stability_sampled 2.417 sigma_max_stability 0.049784 min_stability_sampled -0.72464 sigma_min_stability 0.034342 asymmetry_sampled 1 n_sat_sampled 0.96378 sigma_n_sat 0.001016
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 900 ave_stability 0.760098 sigma_ave_stability 0.005547 max_stability_sampled 2.32056 sigma_max_stability 0.046528 min_stability_sampled -0.66832 sigma_min_stability 0.033452 asymmetry_sampled 1 n_sat_sampled 0.96732 sigma_n_sat 0.001031
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1000 ave_stability 0.737579 sigma_ave_stability 0.005351 max_stability_sampled 2.23188 sigma_max_stability 0.045397 min_stability_sampled -0.62264 sigma_min_stability 0.032345 asymmetry_sampled 1 n_sat_sampled 0.97032 sigma_n_sat 0.000903
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1100 ave_stability 0.715542 sigma_ave_stability 0.005161 max_stability_sampled 2.13132 sigma_max_stability 0.041961 min_stability_sampled -0.57224 sigma_min_stability 0.030747 asymmetry_sampled 1 n_sat_sampled 0.97378 sigma_n_sat 0.000822
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1200 ave_stability 0.693846 sigma_ave_stability 0.004964 max_stability_sampled 2.03646 sigma_max_stability 0.041207 min_stability_sampled -0.52006 sigma_min_stability 0.030980 asymmetry_sampled 1 n_sat_sampled 0.97608 sigma_n_sat 0.000942
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1300 ave_stability 0.672416 sigma_ave_stability 0.004790 max_stability_sampled 1.94828 sigma_max_stability 0.038502 min_stability_sampled -0.46516 sigma_min_stability 0.027114 asymmetry_sampled 1 n_sat_sampled 0.97896 sigma_n_sat 0.000756
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1400 ave_stability 0.65142 sigma_ave_stability 0.004623 max_stability_sampled 1.85888 sigma_max_stability 0.038212 min_stability_sampled -0.4272 sigma_min_stability 0.027732 asymmetry_sampled 1 n_sat_sampled 0.98154 sigma_n_sat 0.000670
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1500 ave_stability 0.630603 sigma_ave_stability 0.004455 max_stability_sampled 1.76998 sigma_max_stability 0.035487 min_stability_sampled -0.39006 sigma_min_stability 0.027500 asymmetry_sampled 1 n_sat_sampled 0.98382 sigma_n_sat 0.000623
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1600 ave_stability 0.61024 sigma_ave_stability 0.004255 max_stability_sampled 1.69732 sigma_max_stability 0.031642 min_stability_sampled -0.35088 sigma_min_stability 0.025843 asymmetry_sampled 1 n_sat_sampled 0.98586 sigma_n_sat 0.000586
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 1700 ave_stability 0.590226 sigma_ave_stability 0.004108 max_stability_sampled 1.62024 sigma_max_stability 0.031252 min_stability_sampled -0.31896 sigma_min_stability 0.025869 asymmetry_sampled 1 n_sat_sampled 0.98748 sigma_n_sat 0.000539
