Samples 10 N 100 alpha 0.5  D_maxstrenghtN 0.01 D_maxstrenght 1 norm NO_NORM 
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 0 ave_stability 0.993586 sigma_ave_stability 0.004372 max_stability_sampled 3.53 sigma_max_stability 0.052783 min_stability_sampled -1.566 sigma_min_stability 0.115829 asymmetry_sampled 1 n_sat_sampled 0.92138 sigma_n_sat 0.001794
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 100 ave_stability 0.966186 sigma_ave_stability 0.004239 max_stability_sampled 3.37014 sigma_max_stability 0.048461 min_stability_sampled -1.42566 sigma_min_stability 0.112186 asymmetry_sampled 1 n_sat_sampled 0.92898 sigma_n_sat 0.001421
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 200 ave_stability 0.939583 sigma_ave_stability 0.004102 max_stability_sampled 3.21952 sigma_max_stability 0.042437 min_stability_sampled -1.30876 sigma_min_stability 0.109401 asymmetry_sampled 1 n_sat_sampled 0.93578 sigma_n_sat 0.001096
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 300 ave_stability 0.913636 sigma_ave_stability 0.003999 max_stability_sampled 3.07396 sigma_max_stability 0.043935 min_stability_sampled -1.20736 sigma_min_stability 0.105462 asymmetry_sampled 1 n_sat_sampled 0.942 sigma_n_sat 0.001008
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 400 ave_stability 0.888155 sigma_ave_stability 0.003833 max_stability_sampled 2.94526 sigma_max_stability 0.043583 min_stability_sampled -1.10442 sigma_min_stability 0.103198 asymmetry_sampled 1 n_sat_sampled 0.947 sigma_n_sat 0.001038
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 500 ave_stability 0.863154 sigma_ave_stability 0.003720 max_stability_sampled 2.8164 sigma_max_stability 0.040065 min_stability_sampled -1.01944 sigma_min_stability 0.094890 asymmetry_sampled 1 n_sat_sampled 0.9522 sigma_n_sat 0.000954
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 600 ave_stability 0.838872 sigma_ave_stability 0.003615 max_stability_sampled 2.70458 sigma_max_stability 0.038775 min_stability_sampled -0.94002 sigma_min_stability 0.086250 asymmetry_sampled 1 n_sat_sampled 0.9567 sigma_n_sat 0.000753
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 700 ave_stability 0.814984 sigma_ave_stability 0.003504 max_stability_sampled 2.59096 sigma_max_stability 0.037872 min_stability_sampled -0.87212 sigma_min_stability 0.080941 asymmetry_sampled 1 n_sat_sampled 0.96106 sigma_n_sat 0.000557
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 800 ave_stability 0.791317 sigma_ave_stability 0.003425 max_stability_sampled 2.48348 sigma_max_stability 0.038253 min_stability_sampled -0.80908 sigma_min_stability 0.071422 asymmetry_sampled 1 n_sat_sampled 0.96462 sigma_n_sat 0.000557
Samples 10 N 100 alpha 0.5 strenghtN 0.01 D_maxstrenght 1 dream 900 ave_stability 0.768243 sigma_ave_stability 0.003313 max_stability_sampled 2.37926 sigma_max_stability 0.035651 min_stability_sampled -0.75146 sigma_min_stability 0.064016 asymmetry_sampled 1 n_sat_sampled 0.96808 sigma_n_sat 0.000626
